RU000A0JRZ74,0.04,182,,1000,2025-07-16 00:00:00,,70.03,,,2,SUR,,"[(1000, datetime.datetime(2025, 7, 16, 0, 0))]","[(0.05, datetime.datetime(2020, 7, 16, 0, 0)), (0.05, datetime.datetime(2021, 1, 16, 0, 0)), (0.05, datetime.datetime(2021, 7, 16, 0, 0)), (0.05, datetime.datetime(2022, 1, 16, 0, 0)), (0.05, datetime.datetime(2022, 7, 16, 0, 0)), (0.05, datetime.datetime(2023, 1, 16, 0, 0)), (0.05, datetime.datetime(2023, 7, 16, 0, 0))]",0.07261373938974909
RU000A0JS1F5,0.89,182,,1000,2021-12-09 00:00:00,2021-06-10 00:00:00,104.04,,,3,SUR,,"[(1000, datetime.datetime(2021, 12, 9, 0, 0))]","[(40.39, datetime.datetime(2020, 12, 10, 0, 0)), (40.39, datetime.datetime(2021, 6, 10, 0, 0)), (0, datetime.datetime(2021, 12, 9, 0, 0))]",0.026400381897198722
RU000A0JS1W0,0,182,,1000,2021-12-14 00:00:00,2020-06-16 00:00:00,100,,,3,SUR,,"[(1000, datetime.datetime(2021, 12, 14, 0, 0))]","[(28.92, datetime.datetime(2020, 6, 16, 0, 0)), (0, datetime.datetime(2020, 12, 15, 0, 0)), (0, datetime.datetime(2021, 6, 15, 0, 0)), (0, datetime.datetime(2021, 12, 14, 0, 0))]",0.019774067587103886
RU000A0JS3L9,38.99,182,,1000,2022-01-31 00:00:00,,107.2,,,3,SUR,,"[(1000, datetime.datetime(2022, 1, 31, 0, 0))]","[(53.35, datetime.datetime(2020, 8, 3, 0, 0)), (53.35, datetime.datetime(2021, 2, 1, 0, 0)), (53.35, datetime.datetime(2021, 8, 2, 0, 0)), (53.35, datetime.datetime(2022, 1, 31, 0, 0))]",0.060774366321504465
RU000A0JS3M7,38.99,182,,1000,2022-01-31 00:00:00,2020-08-03 00:00:00,100.91,,,3,SUR,,"[(1000, datetime.datetime(2022, 1, 31, 0, 0))]","[(53.35, datetime.datetime(2020, 8, 3, 0, 0)), (0, datetime.datetime(2021, 2, 1, 0, 0)), (0, datetime.datetime(2021, 8, 2, 0, 0)), (0, datetime.datetime(2022, 1, 31, 0, 0))]",0.00322620867337911
RU000A0JS3U0,24.74,182,,1000,2022-02-04 00:00:00,,116,,,3,SUR,,"[(1000, datetime.datetime(2022, 2, 4, 0, 0))]","[(34.9, datetime.datetime(2020, 8, 7, 0, 0)), (34.9, datetime.datetime(2021, 2, 5, 0, 0)), (34.9, datetime.datetime(2021, 8, 6, 0, 0)), (34.9, datetime.datetime(2022, 2, 4, 0, 0))]",-0.02473959622993011
RU000A0JS470,14.67,182,,1000,2022-02-14 00:00:00,2020-08-17 00:00:00,100,,,3,SUR,,"[(1000, datetime.datetime(2022, 2, 14, 0, 0))]","[(22.44, datetime.datetime(2020, 8, 17, 0, 0)), (0, datetime.datetime(2021, 2, 15, 0, 0)), (0, datetime.datetime(2021, 8, 16, 0, 0)), (0, datetime.datetime(2022, 2, 14, 0, 0))]",0.0046750694408998076
RU000A0JS4J1,31,182,,1000,2032-02-06 00:00:00,,107,,,1,SUR,,"[(1000, datetime.datetime(2032, 2, 6, 0, 0))]","[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.008483485146479845
RU000A0JS4K9,31,182,,1000,2032-02-06 00:00:00,,111,,,1,SUR,,"[(1000, datetime.datetime(2032, 2, 6, 0, 0))]","[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.004812480525040853
RU000A0JS4L7,31,182,,1000,2032-02-06 00:00:00,,107,,,1,SUR,,"[(1000, datetime.datetime(2032, 2, 6, 0, 0))]","[(49.07, datetime.datetime(2020, 8, 21, 0, 0)), (49.07, datetime.datetime(2021, 2, 19, 0, 0)), (49.07, datetime.datetime(2021, 8, 20, 0, 0)), (49.07, datetime.datetime(2022, 2, 18, 0, 0))]",0.008483485146479845
RU000A0JS4Z7,25.13,182,,1000,2032-02-17 00:00:00,2022-03-01 00:00:00,105.6,,,1,SUR,,"[(1000, datetime.datetime(2032, 2, 17, 0, 0))]","[(43.98, datetime.datetime(2020, 9, 1, 0, 0)), (43.98, datetime.datetime(2021, 3, 2, 0, 0)), (43.98, datetime.datetime(2021, 8, 31, 0, 0)), (43.98, datetime.datetime(2022, 3, 1, 0, 0))]",0.008426686245763442
RU000A0JS5A7,0.03,182,,1000,2022-03-07 00:00:00,,87.4,,,3,SUR,,"[(1000, datetime.datetime(2022, 3, 7, 0, 0))]","[(0.05, datetime.datetime(2020, 9, 7, 0, 0)), (0.05, datetime.datetime(2021, 3, 8, 0, 0)), (0.05, datetime.datetime(2021, 9, 6, 0, 0)), (0.05, datetime.datetime(2022, 3, 7, 0, 0))]",0.08126213160149874
