RU000A0JS934,25.9,182,,1000,2025-01-24 00:00:00,2021-07-30 00:00:00,102,"[(38.64, datetime.datetime(2020, 7, 31, 0, 0)), (38.64, datetime.datetime(2021, 1, 29, 0, 0)), (38.64, datetime.datetime(2021, 7, 30, 0, 0)), (0, datetime.datetime(2022, 1, 28, 0, 0)), (0, datetime.datetime(2022, 7, 29, 0, 0)), (0, datetime.datetime(2023, 1, 27, 0, 0)), (0, datetime.datetime(2023, 7, 28, 0, 0)), (0, datetime.datetime(2024, 1, 26, 0, 0)), (0, datetime.datetime(2024, 7, 26, 0, 0)), (0, datetime.datetime(2025, 1, 24, 0, 0))]",0.015492758474574467
RU000A0JS9X1,30.93,182,,1000,2022-06-15 00:00:00,2020-06-17 00:00:00,97.37,"[(33.91, datetime.datetime(2020, 6, 17, 0, 0)), (0, datetime.datetime(2020, 12, 16, 0, 0)), (0, datetime.datetime(2021, 6, 16, 0, 0)), (0, datetime.datetime(2021, 12, 15, 0, 0)), (0, datetime.datetime(2022, 6, 15, 0, 0))]",0.01475734894514668
RU000A0JSGV0,21.94,182,,1000,2032-06-25 00:00:00,2020-07-10 00:00:00,99.72,"[(27.92, datetime.datetime(2020, 7, 10, 0, 0)), (0, datetime.datetime(2021, 1, 8, 0, 0)), (0, datetime.datetime(2021, 7, 9, 0, 0)), (0, datetime.datetime(2022, 1, 7, 0, 0)), (0, datetime.datetime(2022, 7, 8, 0, 0))]",0.0007311622395921154
RU000A0JSQ58,20.38,182,,1000,2027-07-21 00:00:00,2020-07-29 00:00:00,99.8,"[(29.92, datetime.datetime(2020, 7, 29, 0, 0)), (0, datetime.datetime(2021, 1, 27, 0, 0)), (0, datetime.datetime(2021, 7, 28, 0, 0)), (0, datetime.datetime(2022, 1, 26, 0, 0)), (0, datetime.datetime(2022, 7, 27, 0, 0))]",0.001628508693005899
RU000A0JT2K2,9.45,182,,1000,2027-09-14 00:00:00,2020-09-22 00:00:00,100.01,"[(24.93, datetime.datetime(2020, 9, 22, 0, 0)), (0, datetime.datetime(2021, 3, 23, 0, 0)), (0, datetime.datetime(2021, 9, 21, 0, 0)), (0, datetime.datetime(2022, 3, 22, 0, 0)), (0, datetime.datetime(2022, 9, 20, 0, 0))]",0.002129267412284703
RU000A0JT403,12.4,182,,1000,2032-09-17 00:00:00,2024-09-27 00:00:00,104.75,"[(38.24, datetime.datetime(2020, 10, 2, 0, 0)), (38.24, datetime.datetime(2021, 4, 2, 0, 0)), (38.24, datetime.datetime(2021, 10, 1, 0, 0)), (38.24, datetime.datetime(2022, 4, 1, 0, 0)), (38.24, datetime.datetime(2022, 9, 30, 0, 0))]",0.011250744555506014
RU000A0JT593,53.38,366,,776,2024-02-29 00:00:00,2020-08-31 00:00:00,100,"[(71.04, datetime.datetime(2020, 8, 31, 0, 0)), (0, datetime.datetime(2021, 8, 31, 0, 0)), (0, datetime.datetime(2022, 8, 31, 0, 0)), (0, datetime.datetime(2023, 8, 31, 0, 0)), (0, datetime.datetime(2024, 2, 29, 0, 0))]",0.0061424553928925135
RU000A0JT6B2,14.16,182,,1000,2032-09-23 00:00:00,2021-04-08 00:00:00,103.6,"[(48.62, datetime.datetime(2020, 10, 8, 0, 0)), (48.62, datetime.datetime(2021, 4, 8, 0, 0)), (0, datetime.datetime(2021, 10, 7, 0, 0)), (0, datetime.datetime(2022, 4, 7, 0, 0)), (0, datetime.datetime(2022, 10, 6, 0, 0))]",0.0039061347263356664
RU000A0JT6J5,10.92,182,,1000,2022-10-06 00:00:00,,104,"[(37.5, datetime.datetime(2020, 10, 8, 0, 0)), (37.5, datetime.datetime(2021, 4, 8, 0, 0)), (37.5, datetime.datetime(2021, 10, 7, 0, 0)), (37.5, datetime.datetime(2022, 4, 7, 0, 0)), (37.5, datetime.datetime(2022, 10, 6, 0, 0))]",0.05782704862345154
RU000A0JT7M7,10.78,182,,1000,2022-10-11 00:00:00,2020-10-13 00:00:00,100.8,"[(40.89, datetime.datetime(2020, 10, 13, 0, 0)), (0, datetime.datetime(2021, 4, 13, 0, 0)), (0, datetime.datetime(2021, 10, 12, 0, 0)), (0, datetime.datetime(2022, 4, 12, 0, 0)), (0, datetime.datetime(2022, 10, 11, 0, 0))]",0.009496339724478515
RU000A0JT7T2,9.53,182,,1000,2027-10-06 00:00:00,2024-04-10 00:00:00,91.83,"[(36.9, datetime.datetime(2020, 10, 14, 0, 0)), (36.9, datetime.datetime(2021, 4, 14, 0, 0)), (36.9, datetime.datetime(2021, 10, 13, 0, 0)), (36.9, datetime.datetime(2022, 4, 13, 0, 0)), (36.9, datetime.datetime(2022, 10, 12, 0, 0))]",0.03946449498412788
RU000A0JT874,10.33,182,,1000,2022-10-13 00:00:00,2021-04-15 00:00:00,104.79,"[(40.89, datetime.datetime(2020, 10, 15, 0, 0)), (40.89, datetime.datetime(2021, 4, 15, 0, 0)), (0, datetime.datetime(2021, 10, 14, 0, 0)), (0, datetime.datetime(2022, 4, 14, 0, 0)), (0, datetime.datetime(2022, 10, 13, 0, 0))]",0.00994960353949697
RU000A0JT940,9.09,182,,1000,2022-10-17 00:00:00,,104.75,"[(39.39, datetime.datetime(2020, 10, 19, 0, 0)), (39.39, datetime.datetime(2021, 4, 19, 0, 0)), (39.39, datetime.datetime(2021, 10, 18, 0, 0)), (39.39, datetime.datetime(2022, 4, 18, 0, 0)), (39.39, datetime.datetime(2022, 10, 17, 0, 0))]",0.05842451738296726
RU000A0JT965,9.09,182,,1000,2022-10-17 00:00:00,,105.19,"[(39.39, datetime.datetime(2020, 10, 19, 0, 0)), (39.39, datetime.datetime(2021, 4, 19, 0, 0)), (39.39, datetime.datetime(2021, 10, 18, 0, 0)), (39.39, datetime.datetime(2022, 4, 18, 0, 0)), (39.39, datetime.datetime(2022, 10, 17, 0, 0))]",0.05641830741512933
RU000A0JTB96,30.33,364,,1000,2029-10-30 00:00:00,2020-11-10 00:00:00,91,"[(54.65, datetime.datetime(2020, 11, 10, 0, 0)), (0, datetime.datetime(2021, 11, 9, 0, 0)), (0, datetime.datetime(2022, 11, 8, 0, 0)), (0, datetime.datetime(2023, 11, 7, 0, 0)), (0, datetime.datetime(2024, 11, 5, 0, 0)), (0, datetime.datetime(2025, 11, 4, 0, 0)), (0, datetime.datetime(2026, 11, 3, 0, 0)), (0, datetime.datetime(2027, 11, 2, 0, 0)), (0, datetime.datetime(2028, 10, 31, 0, 0)), (0, datetime.datetime(2029, 10, 30, 0, 0))]",0.012950280421180958
